,Chi2,Pesaran,Portmanteau1,Portmanteau3,Portmanteau5,MSPE_r,MSPE_sigma
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17.512170690173296,-0.5089466081924452,635052.4595504616,669958.2260496935,730465.4639490912,0.0005397960578304448,4.945110346248481e-07
2,25.407130583530463,1.903288142929138,465689.57518433215,530027.2245887858,597916.9869231568,0.0005401478389019798,4.95608111287355e-07
3,256.2831274705461,-0.19005486410813424,874318.1089056727,508353.88600010565,831090.8260790724,0.0005398207359389912,4.954565972290973e-07
4,309.99198637684066,0.07402603159602625,699883.0404539816,702479.0695294681,990438.8265876552,0.0005396233431876335,4.93752455573367e-07
5,56.633029997149,0.454777987500137,782870.5014794194,595241.2024312099,754338.1627253103,0.0005402301781122112,4.946911854470311e-07
6,54.70000539378482,-0.5296982045450113,837348.2930845453,540638.0044590781,752889.1465042431,0.0005401340607478569,4.952954316716871e-07
7,85.10621903389608,1.5128608372024899,889932.6808367551,808452.1223360698,998422.0638028625,0.0005399775586854937,4.953181767195578e-07
8,124.64783978918007,1.3212724744640112,808264.8521723257,711027.5592148196,776549.934109044,0.0005400399326709944,4.945466563597988e-07
9,62.88228449903297,0.6639496997731484,797710.4760626288,666221.1471750634,766404.5944289183,0.0005396987755419145,4.95244860844837e-07
10,18.816988881097867,0.09868004752084893,802264.4841922143,862868.1892609285,1308791.3848530594,0.0005396799092883272,4.945622032200585e-07
11,497.8903520600405,-1.3802020014099499,760896.360634113,593525.9178589906,807239.4703772032,0.0005395828882601033,4.953734728605015e-07
12,239.2313086092511,0.29222263140500543,545297.8106667515,341625.45947219024,642751.4169040279,0.0005393855072878154,4.948768082530451e-07
13,136.3036546744851,-0.2127524963260468,748679.1884669721,1162775.5798056745,1582243.406593159,0.0005399723270354068,4.947423190208032e-07
14,14.291510953235885,-0.8217761143038771,904348.0846691976,605537.7308173348,991433.6865416667,0.0005398708917171626,4.937225338484608e-07
15,416.3879210041687,-2.352118168511225,742603.4052489995,484914.40854915424,726274.4212510329,0.0005398842484764004,4.955890729034405e-07
16,278.09590149407836,0.13888190544667064,731739.171186325,773037.7162078173,671961.7324725743,0.0005398919269691885,4.954598404749491e-07
17,11.610876952357469,0.7352968813859759,908910.4916865482,529591.724774851,785794.188836901,0.0005395599757081589,4.943256274760665e-07
18,13.849759976575562,-2.181346902220667,739173.6655147461,756279.6268008979,822206.7090846825,0.0005403107036827763,4.946856609237023e-07
19,406.039328396736,-0.34769454928110666,606580.6912322701,575026.2067386553,964531.1401610052,0.0005401186142909613,4.955766994546258e-07
20,60.96704397475709,0.026911848645399694,945838.9871652073,1051645.2726425366,1097358.1319754731,0.0005396033830278913,4.937225712006422e-07
21,15.226438792100415,1.066391662530711,820471.5845522229,668541.8421458865,894893.4683087524,0.0005405280349565283,4.947142460679326e-07
22,9.789087602770865,-0.6879225179810563,737982.0737922159,461586.0186911754,966431.4432680993,0.0005400429312732796,4.956857222809132e-07
