,0,1,2,3,4
0,0.000458671588244306,0.0004604237127358384,0.00046033666715209967,0.00046051273192735537,0.0004605275999653747
1,0.000458671588244306,0.0004598581016476851,0.00045988587130182533,0.00045990727134045435,0.0004597799448735458
2,0.000458671588244306,0.00046136612298182454,0.0004608917289584727,0.0004614411292107028,0.0004617621900166354
3,0.0,3.346293992748965e-07,2.5450575312837157e-07,2.6811663547974804e-07,3.126930296992437e-07
4,1.0,25.0,46.0,166.0,263.0
