,0
101,-0.0007339584865496991
102,-0.0037454189249120336
103,-0.0019500227280016625
104,-0.003888422603267603
105,-0.002502281092959842
106,-0.0009067950446648531
107,0.004221815057817017
108,-4.271407728934684e-05
109,0.00634750751761756
110,-0.0004247603262574363
111,-0.0018002451248057643
112,0.000937416560137973
113,-0.0019065732039666794
114,-0.0010391978835629192
115,-0.0025963331914757313
116,0.0019951734590153984
117,-0.004709660189426577
118,-0.0020725522697818406
119,-0.006716704411466956
120,0.0017813910555726587
121,0.001087900371902178
122,-0.0019336011913373753
123,0.004148934688099114
124,-0.0009001821865162515
125,0.001203464579490556
126,-0.00044350692867756105
127,0.0012859356453638466
128,-0.0034755567261519635
129,0.000693812925054413
130,0.0004611792180658937
131,0.003351254419660759
132,0.004006761102803349
133,-0.003110576946540645
134,-0.0011817565358695143
135,-0.002903372873532963
136,0.0006923426289135613
137,0.0012586040610898688
138,-0.00147927402191153
139,0.002716920636300462
140,-0.002661389339515535
141,0.0017932185289032546
142,0.0018976042395937942
143,0.0012563302003879356
144,0.0024746551377744265
145,0.0008381278594302813
146,0.0026295592145237122
147,-0.00039640726278826396
148,-6.6391058374035794e-06
149,0.00426425655891582
150,0.0007884031587702142
151,0.00022287331507311493
152,-0.0007333635832771456
153,0.0038493363426317893
154,-0.0005803293981789576
155,0.0027060985218272434
156,-0.0023760244096250834
157,0.00287859216306498
158,0.0015524751001237975
159,0.0007227627690631944
160,-0.003250176084126263
161,0.0019897897282627913
162,-0.0013550979867078686
163,-0.0005175379636593336
164,-0.0021487279828052578
165,0.006349833468945485
166,0.001469897054263408
167,-0.0006998019769090055
168,-0.00017918993711715534
169,0.0003722103388541115
170,0.004126924252936768
171,-0.0017492934047936173
172,0.0009887815614043553
173,-0.0009861213437523655
174,0.0009716745812258173
175,-0.0014043134755358359
176,-0.00040676034002128927
177,-0.006588183781138829
178,-0.00010576859633363402
179,0.004905222375935233
180,-0.002378266530437219
181,0.0014807090497070987
182,0.0007970404719879895
183,0.0001669524710463266
184,0.0011383848105002477
185,0.001379280661825785
186,0.0013291384144541896
187,-0.0028954694795851155
188,-0.0009721087545579963
189,0.0008954052842033526
190,0.0008012692201732828
191,0.005938098811782897
192,0.00041960485438597144
193,-0.0016837212206924845
194,-0.0004715757139457022
195,0.0030021905791290083
196,0.0001318756027512695
197,0.00046141258736024537
198,-0.007455918570892577
199,0.0011078958362621422
200,0.00015668643619405414
201,-0.0013623836247063483
202,0.0003823165613420107
203,0.003943535851258058
204,-0.002720489522947199
205,-0.0007127750246726174
206,0.0022629131441848013
207,-0.0009346766838395331
208,-0.0012069553073265162
209,0.0009258103213191901
210,-0.0021679687525918015
211,0.0018740796583238606
212,0.002080923583216023
213,0.002565038147394749
214,0.0025502494137850697
215,-0.001271222991378173
216,-0.00020299651829874438
217,-0.0008397202738824708
218,0.0011581875056419502
219,-0.0008203404780215387
220,-0.000869450742227796
221,-0.0008284317763313553
222,-0.004288064751599898
223,2.059237781940764e-05
224,0.0002632237531861855
225,0.0003348506941789584
226,9.543343064284238e-05
227,-0.0022539462614132462
228,-0.002713412939535333
229,-0.0019084646750579372
230,0.003236700474161112
231,0.0013951075715565872
232,-0.005476613912956734
233,0.0002365250330905418
234,-0.0019901090399232204
235,0.0021484777850927653
236,0.0007775713100863699
237,-0.003443020101721971
238,-0.0017804831854637058
239,-0.004415200014645995
240,-0.002099688316621592
241,-0.0014677788904332036
242,0.0037814280884683965
243,0.002382935595428875
244,-0.0010132366312492654
245,-0.00019583112428023553
246,-0.003876093904490541
247,0.005057984171954495
248,-0.0003664913829813333
249,0.0021399939867471885
250,7.537262833169628e-05
251,0.0012235623541401173
252,0.0016202493621335827
253,-0.0007276957142109108
254,-0.002935879331828067
255,-0.002737300993334989
256,-0.0011397103738003498
257,-0.0004963559186035154
258,-0.0007197688828313318
259,0.007512103891606413
260,-0.000364639115638116
261,0.001143852046959966
262,0.001660731628328255
263,-0.002300299438368189
264,-0.000517419394069638
265,-0.002243115271272547
266,0.0007845240896226209
267,0.0005479699969144195
268,-0.0005455679439514476
269,0.002259198142196401
270,0.0002863920820618692
271,0.002239090521873419
272,0.004247521768717191
273,-0.001166965237781878
274,-0.002995431189016468
275,-0.004105514421495772
276,-0.003247361536819775
277,0.004149595071723306
278,0.004826600472601354
279,0.0018410297666359638
280,-0.0023397875682968374
281,0.002678671884304559
282,-0.0011421516078320606
283,-0.004895523870820656
284,0.005386304267226171
285,0.0019298100858407999
286,0.0014413984046474757
287,-0.002620152162515431
288,-0.0007800756467369587
289,0.0006654236417309422
290,0.002176316087543157
291,-0.0012388822715414408
292,-0.000865337730408505
293,0.004349759269083248
294,-0.001138398740756068
295,0.0011455419375116386
296,0.002575996815087203
297,0.0005944439219739757
298,0.0007577081451510636
299,-0.00047205697803347587
300,0.0011275032270683261
301,-0.00018449622584004602
302,-0.0010504106415977774
303,-0.004006182704766151
304,0.001958527705891814
305,-0.00017203368683130243
306,-0.0018128896351449384
307,0.00025396946359529013
308,0.0025115056148234264
309,0.007075956837690672
310,-0.002761169104416218
311,0.0009192724955791262
312,0.00019334879333614098
313,0.0008978911484814105
314,0.005074445878058426
315,-8.77424262622168e-06
316,-0.002077301008934644
317,-0.00029203987512061845
318,-0.0012213156160323173
319,0.0019562163898847016
320,-0.0012974753122071635
321,0.0005743554169276221
322,-0.0040479016037064585
323,0.001070484741124067
324,0.004014918392152255
325,0.001461106780564554
326,0.0009683756608905179
327,-0.0010178790114020613
328,0.0016125487985659513
329,0.0007602957895810961
330,-0.002398995836312099
331,-0.0009897241827171856
332,-0.0004312914719118878
333,0.0013862837810871937
334,0.002208541180986392
335,-0.0005482060114912582
336,0.0032484675648350317
337,0.0021000564000709706
338,0.0003990174292932751
339,-0.0021639863954363574
340,0.0006962049976126598
341,-0.0017810048307144292
342,-0.00033013936836710946
343,0.0014409178231294547
344,4.520333554538406e-06
345,0.00023264454896529613
346,0.0018952244057628483
347,0.0019234172287443095
348,-0.0009156573554937913
349,-0.00014469652715958816
350,-0.0017094424599344799
351,0.0007286971832546355
352,-0.0008178360994495009
353,-0.001824935349859274
354,-0.0013068818416339142
355,0.00017385558596188553
356,-0.00034880832764993744
357,0.0006664121060197965
358,-0.0016848405587213235
359,-0.001531632787463739
360,0.005363253251218736
361,1.8508174818844767e-05
362,-0.0011496538904382308
363,0.0019527511837054716
364,0.003168609143709814
365,-5.7243512885974116e-05
366,0.0016832547003652106
367,0.0005765225426111261
368,0.002300698980511738
369,0.0005567210197467627
370,0.0025597224884474244
371,-0.000701770383077745
372,-0.0004025047116887663
373,0.0008417651501952152
374,-0.00039826060837332085
375,0.0002470275398624916
376,0.0006558964256348108
377,0.0018055286151684748
378,0.0007595221960193894
379,-0.0009683799370296878
380,0.00029612596925305586
381,0.003527429462412871
382,0.00010006240273965661
383,0.0008327783125060668
384,-0.002205316427601422
385,0.00038159230784008783
386,0.0005187870288384231
387,0.00030673044173225414
388,-0.0008341032714796233
389,-0.0007263502392248261
390,0.004275707234275646
391,-0.0028346842854140835
392,-0.001007784862387345
393,-0.0004097923757210519
394,0.00014413943975720938
395,-0.0002306973077124903
396,0.00308010007572451
397,0.0032999537476031027
398,0.00010299326737810809
399,-0.000426920579602575
400,-0.000773004419683133
401,0.0010798973685538786
402,-4.6857168319131394e-05
403,0.0005554388573775249
404,-0.00011988407232999591
405,0.0016908277103046055
406,0.0005720463309127641
407,0.0025712169645629784
408,0.0007925824130981972
409,0.00028368278815266265
410,0.0004911795409270301
411,-7.900930948188664e-05
412,0.003600596147971974
413,-0.002846812925992034
414,-0.0007318148962507098
415,0.0014876893878303888
416,-0.002811891519731805
417,0.0031113002108339527
418,-0.0012100695954992292
419,0.003185493855232385
420,0.002437729608859471
421,-0.0027773711933722378
422,0.000798651552829765
423,-0.0022294146672781614
424,0.00267875645287888
425,0.0007094726904850277
426,-0.004217907963584835
427,-0.0028517088376260307
428,-3.594303341942234e-05
429,-0.0035273098358236292
430,0.0014662891740174501
431,0.0003444971503496422
432,0.0014184440486252543
433,-0.001555632232299035
434,0.002401743106799849
435,-0.00032948394686749694
436,0.0015622560038893462
437,-0.0019492188984066353
438,-0.0013798170204842683
439,0.0009389307211103957
440,-0.0005728911614961387
441,0.0012249534310992433
442,0.002275224031476171
443,-0.0015596977864272012
444,-0.0008203510341221895
445,0.0019555530138457063
446,-0.0016323738133874781
447,0.0029856260100691485
448,-0.0021717482160542654
449,-0.0005779324099610478
450,-7.24634852178671e-05
451,0.001607985615264419
452,0.0001285264003017344
453,-0.0016001021543189577
454,0.002356460653511282
455,-0.0025807397133861694
456,0.0022293818567120285
457,0.0018695192764890541
458,0.0005651037287311238
459,0.0012368710734558075
460,0.002987810461993477
461,-0.001123145041230431
462,-0.0016261668678941607
463,-0.0012511343523911936
464,-0.003331650729716472
465,-0.0007119376902576817
466,0.0009461049586430703
467,-0.0011694491685385513
468,0.0016078182257565148
469,0.0004754125018211087
470,0.0010038902826044332
471,-0.0001522759186989339
472,0.0029425032496688294
473,0.0030768227844129893
474,0.00018883235976748286
475,-0.0025951971942085672
476,0.0022051985494471976
477,-0.00019154816061281048
478,0.0010354820462826061
479,0.0015051627987270092
480,-0.0010106844384199399
481,-0.0031919362245281385
482,0.0019708520163051117
483,0.0003966930045397231
484,-0.0028055333018697413
485,0.0007661551939513198
486,-0.0004759215451379358
487,0.0011594514956807913
488,0.0004317992740509366
489,-1.2469315076878923e-05
490,-0.001725289681626093
491,0.0006365549618299177
492,0.0010569734691912018
493,-0.0005035213422974429
494,0.0029893357501566604
495,0.0009507729205851439
496,-0.0035590594244208572
497,0.001068157310521318
498,-0.001065758410265028
499,-0.00044627839721972417
500,0.0023687571362977964
501,0.000492159265624101
502,-0.00029251885282200303
503,0.00028486996625879074
504,-0.0002402239112691081
505,-0.002494322397206486
506,0.003837821005265887
507,0.0003615880413174152
508,0.000508460018513077
509,0.0014925553314115423
510,-0.006776403531085883
511,-0.001076497998313287
512,-0.002709376994696039
513,0.0012366511044908217
514,-0.001005140346964929
515,0.0004005928028628456
516,-0.0003846638203485902
517,0.0028601247191407855
518,-0.00142081057624777
519,-0.0023638595192930476
520,0.0011616844369876618
521,-0.0029983552668004783
522,-0.0005554882095881659
523,-0.0019152908756111275
524,0.0034088942911577424
525,0.0028994370602109876
526,0.00135548924066172
527,0.0010503422108940211
528,0.0013530544169981255
529,-0.0014350964588072707
530,0.00201218028968772
531,0.0007976561434909822
532,0.0011925686903237276
533,0.0018134038854104486
534,0.0006000180783989974
535,-0.0010194326059032525
536,0.001025480524263248
537,0.0011733484423743076
538,-0.0007176671761371019
539,-0.0020295879836856774
540,-0.00022770135785260434
541,0.0005289036121416998
542,0.000254830264828881
543,-7.327386031251972e-05
544,0.0007381388917309976
545,0.0016915145718425575
546,0.000766084365952023
547,-0.00027137219100700533
548,0.0017221124129351952
549,0.00041456366617134157
550,0.0008191929294168842
551,0.00016388495967915897
552,0.002396038909542472
553,-0.002236654730254752
554,0.0011357651393766616
555,-0.001835239304184116
556,0.0013813386295248383
557,-0.00034664603599242257
558,-0.0020625278759686685
559,-0.002668549693360935
560,-0.0026217883231080368
561,0.00017500066454348114
562,0.002811977397975405
563,-0.002377862182918688
564,0.00016007443592346932
565,-0.001839722506498569
566,0.001977846935746676
567,0.0030838615522867366
568,0.0027590862517652918
569,0.0020319332879906553
570,-0.0006001568860946552
571,-0.0017461631562903032
572,0.0030294959113697766
573,-0.0020455195777793686
574,0.0004052469270861719
575,0.0035988050783838225
576,-0.0008276888792301222
577,5.064724584053481e-06
578,0.002441839481496508
579,0.0004073421477436192
580,-0.0004729875869161262
581,0.000425582029506781
582,-0.0005081373573400664
583,0.0014339738574589984
584,0.001423741390025953
585,-0.0014688340711103856
586,0.0012200289733763278
587,-0.0011079202860348478
588,0.0012996478684938772
589,0.0005498358062092328
590,0.0003766710484635549
591,-0.001375136197770359
592,0.005000575854595033
593,-0.0008672370165351154
594,-0.00016012651620467272
595,0.002799929892525101
596,0.0028872844739006747
597,0.004595315784268571
598,-0.0006270835960150985
599,0.0008167404713044789
600,-0.00018774670750019133
601,-1.604366685501299e-05
602,-0.001402791370869124
603,-8.043220755885678e-05
604,-0.0008389583255454483
605,-0.00411175196559387
606,-0.0010326527026097306
607,0.0058216246552145025
608,-0.0009864849457750912
609,0.002411173765107173
610,-0.0025602370407644243
611,-0.00043602623614753474
612,0.0015408079151240182
613,0.0026822949767198656
614,-0.0009249544156727665
615,0.0024723058222622394
616,0.0018199446747055275
617,0.0013111678875033896
618,-0.0013432133648827382
619,-0.001276943887085845
620,-0.0006764381270157127
621,-0.000409239483522282
622,0.0007669241468999153
623,0.000418762793217438
624,2.1315110857177992e-05
625,0.0005713793055019355
626,-0.0001929999436057602
627,0.0006618730702389589
628,-0.0028473107040639743
629,-0.001227040579207816
630,0.0011162039283855504
631,0.001818810093845705
632,0.0025087994362496583
633,-0.00021019551863639676
634,-0.001118028296845048
635,-0.002390165852421789
636,-0.0011578998138627769
637,0.0023167703587257124
638,-0.0008386280919669866
639,0.002184121081466345
640,-0.0009762422507678927
641,-0.0007895338933325147
642,0.0012861151825659578
643,-0.0007424900185741549
644,0.00048525328606978103
645,0.0018678783017223928
646,0.0014987539576268303
647,-0.000628282781431264
648,-0.00118192302529929
649,-0.0010441902520984547
650,0.0006821453234996844
651,0.0015504507678307416
652,-0.00019951579081098046
653,0.0005632655376080648
654,0.0023996417427193245
655,0.0012446075499661247
656,-0.00036076781825042825
657,-0.0008556228453161439
658,0.0004264325483605577
659,9.869433593364272e-05
660,0.00028111953569662365
661,0.001830263486338149
662,0.0008672339464934173
663,0.001656766711962326
664,-0.0011758825540817072
665,-0.00135565825951276
666,0.002562423621471767
667,-0.0010993230878102648
668,-0.0023521513144015523
669,-0.0028794682629833777
670,0.0013435991488952444
671,-0.0014554664897552783
672,0.0005452635150826624
673,0.002843568155979391
674,0.004057431663789695
675,-0.0003880363120314172
676,0.0011369027122179977
677,-0.0020758656534630637
678,0.0014761877267651026
679,0.0011084876008824248
680,0.001242797918362086
681,0.0018885153820860372
682,3.189636659524773e-05
683,0.0005821444245496147
684,0.00284014881204506
685,0.00038609487872151614
686,-0.00067322525383395
687,-0.0009774714279215423
688,-0.0015813968628342234
689,0.0023369080441536503
690,-0.0011411325457680423
691,8.26097754689568e-05
692,0.00027760855335655214
693,0.0015200840658173508
694,-0.0004939321378548089
695,-0.0008550452638483935
696,0.0007392752997193888
697,0.001476152478630882
698,-0.0023734345752255627
699,-0.0004955855800993069
700,0.0012703086132737258
701,0.0014180600901659796
702,0.0002455487783763532
703,-0.00284849230584484
704,0.00046973912800037874
705,-0.0016896996556669236
706,0.0004179757291995539
707,0.0006751662786348559
708,0.0003640256054576478
709,0.0021577082289792405
710,0.001312931012930964
711,-0.0007258371643018217
712,-0.0012550040403734287
713,0.001049315443404284
714,0.0031887841823546935
715,0.000549376364511477
716,0.00017346989677826505
717,0.0014099255987161268
718,0.001855024213678303
719,-0.0018411668735078578
720,0.0006407917633024686
721,-0.0029133711046966915
722,0.001954229508736049
723,0.0008977475037809388
724,-0.0005813024450128112
725,0.0028886978311142043
726,0.0033454132094734262
727,-0.0020281294313801964
728,-0.001048989789318745
729,0.002222419927790987
730,-0.0014531455547545959
731,0.0005276161288034783
732,-3.1399551222285914e-06
733,-0.0003419198787876889
734,-0.0017097287623109886
735,0.002553095394975279
736,-0.0007508061987765905
737,0.00021031724482474423
738,-0.0015755077134748986
739,0.0007659602239545232
740,-0.0010706737194900683
741,-0.0018104458647819094
742,-0.00015340479453775105
743,0.00020050017090390693
744,0.0015712593810828432
745,-0.0017027844123706857
746,0.0006657487218446997
747,-0.00021266991093216197
748,-0.0004802085349449266
749,0.0025165233645470767
750,-0.0004502458255834921
751,0.0014329691634568172
752,-0.0009066116960725458
753,0.002836884036799297
754,-0.0007376227911146523
755,-0.0005662000648399589
756,-0.000688787588056411
757,0.0010076742019190532
758,0.00011659834482137528
759,0.0003253957926988871
760,-0.0024319931305193192
761,-0.0010032265126254428
762,0.00026810720223541056
763,-0.0019350941784072567
764,0.002927679843098426
765,-0.0008911725794340605
766,0.0002582102866532011
767,0.000678449978537757
768,-0.00014262180431732485
769,0.0006939181743031848
770,0.002047135372795427
771,0.0003689579479745464
772,-0.0011234842044042668
773,-1.1028748029758571e-05
774,0.002106303449437384
775,-0.0010777545978446902
776,0.00010283649172312961
777,-0.0022843271510985135
778,0.000523156118305702
779,-2.5277313284474076e-05
780,-0.0013024003940308002
781,0.0002690003929368386
782,-0.0028732311926038478
783,4.828164183234432e-05
784,0.000964063346019857
785,-0.0009668936612169364
786,0.0009028895227438881
787,-0.0006269580378409739
788,0.00034498492075555487
789,-0.0015288615475569953
790,-0.001140731411025273
791,-0.0009222117078565758
792,4.322961469276161e-06
793,-0.0009928822526226956
794,-0.00037311370824688367
795,-0.0014469883789349739
796,-0.0023911156334865294
797,-0.0017366388952617944
798,-0.0021581842069412385
799,-5.707562733553199e-05
800,-0.0016723169985051582
801,-0.0014673428919782087
802,-0.0022329141354572707
803,0.00019036467106736226
804,0.0014257504077667162
805,-0.0002736328064015479
806,0.0013811947645236496
807,-0.0019608142033408927
808,-0.0014033540109753017
809,-0.00025628271581647026
810,0.00010544557633437545
811,0.0004967533821785719
812,-0.0009886671570258215
813,-7.906920455796426e-08
814,0.0009968207323972768
815,-0.00014483337730083231
816,-0.00044790536128805434
817,0.0007657590842583842
818,-0.0011814222696075408
819,-0.0013891508659777433
820,-0.0005325667374679893
821,0.001401038925465126
822,-0.0029513394344510805
823,-0.0007663461934370895
824,-0.0009543126750534635
825,-0.0002558847108602845
826,-0.001225734853881126
827,0.0018783076002182669
828,0.0004484729190236362
829,-0.0008084214863842732
830,-0.0014718187649233865
831,0.00041266467167841425
832,-0.0013096298576536153
833,-0.0010830858075977549
834,-0.0008767609563751506
835,-0.0020348711535514864
836,-0.0006431946482506334
837,-0.003661665558208934
838,-0.0016544693898945108
839,3.48767130862248e-05
840,-0.0023849905861122738
841,-0.0025882129719577026
842,0.001119502166055641
843,-0.002874718605329471
844,0.0006987210486303493
845,-0.00040491907316162824
846,-0.0006665301302600096
847,-0.00311115577083082
848,-0.005109261296410994
849,0.0012965863743174288
850,-0.0009911138844670999
851,0.0032361815924423845
852,-0.0020908501742779332
853,0.003052950986686392
854,0.0037454697468671757
855,0.0007222237101358297
856,-0.0012911610813115262
857,0.003279515020040773
858,0.000388336909792756
859,0.00046597719326951553
860,0.003096758812249502
861,-0.0011810662863010715
862,-0.0020985135627862414
863,0.0004727350671683896
864,-0.0012370154004254627
865,0.0002846859049247597
866,0.00011020206617197731
867,0.0002621761782060933
868,0.0008138985786910364
869,0.0015681140355383034
870,0.00015527325269288614
871,-0.0003993525926664781
872,-0.001679660012906693
873,0.0009612868113527811
874,0.0002906297508089264
875,0.002415404464970804
876,-0.000667873539818352
877,0.0001904720452975947
878,0.0006384029050302796
879,0.0001822995827813958
880,0.0007441344330795354
881,0.0016673711442486425
882,-0.00025410459437726865
883,-0.0006285966685245164
884,-0.0015292415982711307
885,-0.0008118259530524624
886,-0.0008653107623033567
887,0.00253270184858414
888,-0.0035504029878803967
889,-0.000675699400091805
890,0.0029754009553795958
891,0.0002856568485260226
892,-0.0012074561178858146
893,0.0001883952621676935
894,-0.0025670553268652605
895,0.00016923320858899983
896,-0.0019359769049361545
897,-4.0305027325050745e-05
898,0.0004272134706434112
899,9.237328919350461e-05
900,-0.0007808969309921013
901,0.00027793332343037884
902,-0.00038989034513126
903,0.0013270235980983665
904,-0.0024639562899843644
905,-0.001345267764506221
906,-0.0023851173975501616
907,-0.0016022783098840442
908,-0.001090327153815349
909,-0.002215367903363754
910,0.0020632770542723493
911,0.00209908390809578
912,0.0013644311704621007
913,-0.0007727993423452332
914,-0.0004532968931065397
915,-0.004197814248669615
916,-0.0016119997600418676
917,0.005904472879648463
918,-0.0005092883467719864
919,0.0005062036929155854
920,-0.0005902819505720456
921,-0.004117535466457264
922,0.0021103915597779133
923,0.0028927997638056964
924,-0.00031272686394583446
925,-0.00020792022458119663
926,-0.001746134386144109
927,0.000764783143359924
928,0.003251055667687354
929,-0.001183283230957431
930,0.0015527944902859075
931,-0.0014953878754393366
932,-0.002412029057792101
933,0.001089763955985204
934,-0.0006341152098292337
935,0.002263342872276589
936,0.0021563509903525916
937,0.00017271631238874988
938,-0.0026584424648043465
939,0.003122260392580143
940,0.0035278502272413142
941,-0.0009859599270375457
942,6.145774893523983e-05
943,0.0030354550310022865
944,-0.001216881971698538
945,-0.005607008836931372
946,0.0024366470637364962
947,0.0012936898226252607
948,-0.002055486079633086
949,-0.004102808267358854
950,0.0007902378559361214
951,-0.003637378653011197
952,0.0037436295354241035
953,-0.0020576954180144234
954,-0.0036252446510344326
955,0.00426145544917645
956,-0.002559518797385792
957,0.002999798565359499
958,-0.0038000218692445884
959,-0.0009750005851560969
960,0.005565746762337157
961,0.004293312649544619
962,0.0029627410038200975
963,0.005134238929582619
964,-0.0017572399295268614
965,-0.005600418714522212
966,0.0011101275088337712
967,0.0026216372926393546
968,-0.0046318096966003084
969,0.0004135951399240303
970,0.002853667719767091
971,0.0035345515424411132
972,-0.0036181056855353715
973,-0.00039276216055141874
974,0.0011108117096601448
975,-0.0018414002979627157
976,-0.002249473727620844
977,0.0023265703374918687
978,-0.001980082453266357
979,0.0026914254057640087
980,0.0004736111273651793
981,-0.0008291385736614482
982,0.00028564691432140176
983,0.00018600934871862247
984,-9.396652269952737e-05
985,0.0004516227020071502
986,0.0008099129208227502
987,0.00197769137416219
988,0.0018256936144573368
989,0.0018954622461578854
990,0.0003805313086547061
991,-0.0008747644888131107
992,-0.0005744084956188213
993,0.0031445454699287217
994,-0.002249074164117131
995,0.001600507695064655
996,0.0002467111233924856
997,-0.00014479910541780175
998,0.001941565880043406
999,0.000315172406385046
1000,0.0024128926601367476
1001,-0.0008971840316488133
1002,-0.0010017126142530055
1003,-1.4196495006761727e-05
1004,0.0013926779981580635
1005,-0.0010006401707750284
1006,-0.002898664790311239
1007,-9.716989759365152e-05
1008,0.001452518729432831
1009,-0.0019395797117322902
1010,-0.0007396612585054426
1011,0.005241107347875215
1012,0.004023461630173857
1013,-0.0023383033164278144
1014,-0.004903914485684715
1015,0.0009037597940966072
1016,-0.002389658233825589
1017,-0.0004705578471431159
1018,0.0014208230146268294
1019,-0.00214808443070535
1020,-0.001905433666548669
1021,-0.002548332834464303
1022,-0.0027235268315153826
1023,0.005045570173881378
1024,-0.0022048680996365707
1025,0.003942517688022012
1026,-0.0031296707772799776
1027,0.0012101669066385413
1028,0.0003123960152004447
1029,0.0005011281553966183
1030,-0.0017548814527121516
1031,0.0010573538351933663
1032,-0.000849689424256934
1033,0.0006905475009930349
1034,0.0014782781311794503
1035,-0.002423382628053895
1036,-0.0026628248927133237
1037,0.000559804051044014
1038,0.0020648388079217237
1039,0.004097128572573876
1040,-0.0008571237292442396
1041,0.00035444402001823917
1042,-0.0017542734773942329
1043,-0.0002701794101579802
1044,-0.0010229068998537213
1045,0.0019824253694530284
1046,0.0009515142245005
1047,-0.0017283439857545186
1048,0.001843881706633361
1049,-0.0001748672456577062
1050,0.0014437161400630866
1051,-0.00019118460203710984
1052,0.0008195188748005552
1053,-0.004783243344585859
1054,0.004610123672665302
1055,0.0009991014391975005
1056,-0.0005144143678583516
1057,-0.0026881526535318394
1058,0.004396479476828447
1059,-0.0005738031123375683
1060,-0.0016871795949848414
1061,0.0005077568311413842
1062,0.00019435052437474787
1063,-0.0013441789203974062
1064,0.001476684230124023
1065,-0.0022331098716115183
1066,-0.0028647353433668378
1067,-0.0012979659740900687
1068,-0.0002926317969178118
1069,-0.0013753334178956832
1070,-0.001265277262685318
1071,0.0021793712732940205
1072,0.0002154460568093583
1073,-0.0026901565431471076
1074,0.0005070691027491436
1075,-0.001986633805285707
1076,-0.00028104648420868445
1077,-0.0022592214351292474
1078,-0.0010037526881954831
1079,-0.0027286716574550173
1080,0.0021220310085720093
1081,0.002351081458947194
1082,0.001135752971196146
1083,-0.00013703962229139204
1084,-0.0025312639941231342
1085,-0.0010101729464056968
1086,-0.0028278895568524965
1087,0.0012207964936763451
1088,-0.0004606255508266943
1089,0.0007228149253444012
1090,-0.006893262828430167
1091,-0.00514755086459463
1092,5.1438350130198426e-05
1093,0.0004794074774289912
1094,0.0007849100146433161
1095,-0.0017860514029532139
1096,-0.004715245902436297
1097,0.002922197311260005
1098,0.00031656948862224146
1099,0.00045335214452709387
1100,-0.0018457577206603957
1101,0.003086301726046236
1102,0.0019066516028397728
1103,0.00024012782917442292
1104,0.004030365625179441
1105,0.0025520588807938127
1106,-0.002960406479012933
1107,0.0011102730781954412
1108,-0.0025027871543723203
1109,-0.0006751253020165492
1110,-0.00201786853048003
1111,-0.0026101013038269697
1112,-0.0009315502025404735
1113,-0.0029553898389535673
1114,-0.003922435547881132
1115,0.0002865830679582405
1116,-0.0009257087576259934
1117,0.001109000172657345
1118,-0.0011068162661729576
1119,-8.741742750162525e-05
1120,-0.0012524589127965936
1121,-0.0015764179589727017
1122,-0.001248817511746858
1123,0.0014924066672619989
1124,-0.0008620423335368948
1125,0.0021569038327847764
1126,-0.0011172641098231263
1127,0.0007469077584871705
1128,-0.0006611973885850076
1129,-0.0019090979215613728
1130,4.5742877308929825e-05
