,Depth,Neurons,Chi2,Pesaran,Portmanteau1,Portmanteau3,Portmanteau5
0,1.0,80.0,0.007001667063586568,40.06494622741014,84921392.9473403,74791841.80655423,104269499.68711665
1,4.0,100.0,109.40104786854013,1.789507702880406,152153.9893237887,390771.2148522357,500198.84509997146
