,Chi2,Pesaran,Portmanteau1,Portmanteau3,Portmanteau5,MSPE_r,MSPE_sigma
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41.29742100031592,8.441492348943646,36637.11964711463,69310.42766433003,117120.17746542476,0.0005400653216891682,4.944237020627789e-07
2,1641.9248722828809,14.49880868142149,28728.045521022417,32838.99084015971,57005.7917020496,0.0005408184806506609,4.919950531067238e-07
3,186.20232857396033,19.04195078063598,32111.54561620022,39910.900174005685,76777.80448554255,0.0005396334397295431,4.925946904873468e-07
4,4266.581203430447,9.859305122019405,38246.42611116781,80389.21538519753,140791.77962439615,0.0005436088601310492,4.9932126107524e-07
5,2057.2652894536095,5.8805562744771676,48380.91881124654,104426.46760821539,163586.89779331163,0.0005412788193902446,4.929297683305562e-07
6,36.548285932238656,13.869721981996214,37384.037564741724,89070.40129122084,133829.02618057554,0.0005388048783956454,4.921293168665647e-07
7,898.3460344123472,23.770159778305377,42422.291141900816,69702.2439343052,137231.24651550935,0.0005421794087302689,4.988257098662502e-07
8,537.7241156119248,11.52361305461191,38981.283226151216,67419.76280722427,142083.60710346673,0.0005392376322198137,4.932039208890209e-07
9,373.9507316283836,8.17401381515362,38592.545732089726,62797.15414439092,86824.38020235236,0.0005402316704746021,4.93939069240961e-07
10,316.38340563573456,19.11596821326851,15851.761574120712,20172.992909635126,32762.856593584504,0.0005392636339750344,4.907005739035616e-07
11,60.599773461037614,11.24162750858293,89389.91467892549,214343.01473805294,389630.0091968383,0.0005412581339056241,4.96827413432885e-07
12,870.7924856872066,6.024281950100222,28938.863910980846,64191.85300045443,105704.6156121292,0.000540487716715394,4.952929186324203e-07
13,49.76473851701739,3.481582241996829,56440.80017576075,102487.14389373161,176208.65234202557,0.0005413683943413438,4.950364177489205e-07
14,232.2397922622304,28.143265065051594,176662.1404617757,501850.34934053733,840063.5378662292,0.0005404025214810578,4.925678078823972e-07
15,13.443715855415746,28.20125059854698,27764.091852246926,30177.485281113266,54254.13699673677,0.0005383288113386098,4.921110880325882e-07
16,178.7783231493539,5.690559094928899,39508.09420161461,107276.4401907832,231194.10702648704,0.0005402709083954074,4.927924180726771e-07
17,6.774115997195231,38.53641429850994,26690.052637271427,24871.07963098422,55180.64676928519,0.0005395092435755195,4.915583163980709e-07
18,525.775063762242,22.89145198609969,43203.986946986784,99561.93535855053,178028.76584588847,0.0005403781980014125,4.941101302735437e-07
19,102.34212006565006,10.826209042143885,38537.38500325304,60461.04986288861,99122.42665386284,0.0005399613713823953,4.944993865878771e-07
20,397.38453833054655,-4.75573730023108,48371.97051608903,109177.45151979744,186381.9392212349,0.0005418431126003868,4.97732100649718e-07
21,1181.509119349047,9.820703209728915,127348.26951103366,371672.001922419,612929.2809122469,0.000541688542632588,4.966305989364751e-07
22,11.081977823838988,2.910329059226791,56609.96278741056,122323.67112849755,190327.68432247583,0.0005400970854608006,4.948839800801112e-07
23,2317.1182394686352,3.7053945445033225,48802.380029615175,116765.67764208632,198699.8258359972,0.0005400616918848448,4.947213209485236e-07
