,0,1,2,3,4,5,6
0,0.3994637036808729,6.5516969437125265,864805.4284686409,807753.6706597508,1003633.1182359991,0.0008324231307258433,1.1062131751341951e-06
1,0.28924556361198656,6.666543684474327,661644.6053017238,490283.5340593094,681262.2288723027,0.0008321086485790541,1.103690781409464e-06
2,1.216853265936708,7.6700641575495645,675089.4344770584,615385.1101510491,648601.2142785629,0.000832379729457279,1.1048047458094437e-06
3,5.696823060741722,6.076418281909404,673993.743030134,801599.9695629198,929241.7415406788,0.0008323131077513812,1.1069496651594012e-06
4,4.661771164826359,8.24758383951136,882252.8535275924,667194.6786652618,658984.8754031269,0.0008321859739214513,1.1051573986022742e-06
5,0.03260928193313248,-15.30490090022208,396835.6141395044,276324.4816979055,444595.8538520159,0.000831799247010259,1.105316434881386e-06
6,3.521124372972515,18.21750492117507,590223.7808736523,617581.4175877271,653120.792893687,0.0008318101182551604,1.1020532641448849e-06
7,2.6669337874386456,-3.3609163314929043,471054.29558717203,460643.5374724456,566030.9624868247,0.0008321825898615442,1.1064951052374933e-06
8,1.9094614691128766,13.548956639757153,484063.4444369267,636163.3214600476,1122613.568373076,0.000831958439984393,1.1022666722871129e-06
9,2.4288829471640248,11.873528204484987,1237324.2872663762,647265.0697405699,1185759.4995289547,0.0008320197341796126,1.1051221518309025e-06
10,3.447845953505575,4.274050731851897,705597.8544720183,552510.1404489924,782985.0712444335,0.0008322335236764512,1.1051082036712099e-06
11,2.2370491373796995,-6.9835712348658445,633744.6151049847,502480.99493195646,697915.7531505947,0.000832031738419341,1.1031607375074027e-06
12,0.05006973393230029,-3.495293755179927,840553.1698179687,782286.0283604516,1143289.6550727445,0.0008319134017625929,1.105221528624167e-06
13,1.6077947896038651,3.9219088917147573,686430.4729213995,637449.3690933537,879963.3455738361,0.0008322071094357468,1.1063491820049558e-06
14,2.0083526610622675,10.58992412224113,738809.9167118776,809311.9727764665,880684.4807639791,0.0008323396783363362,1.1054495318271692e-06
15,4.989420476348254,4.722233084032679,774961.5001065828,676678.043987926,1057351.1480181348,0.0008326611401262389,1.1059587747703913e-06
16,0.01208207799412848,16.166388587147324,503591.2746589352,540629.9441566967,629161.6672592903,0.0008324023943836868,1.10674840177802e-06
17,3.9145932700976274,5.189748327190453,700286.350349361,572974.245957202,545770.4434097457,0.0008313731396308804,1.1031844147908438e-06
18,2.969987440186779,4.931381374149429,1441262.8706999246,1245663.9311231847,1818751.2206125155,0.0008319834664119003,1.1044891969944666e-06
19,5.9430416323133946,6.149267102820494,525463.6243495302,574788.7516952081,713980.1920811315,0.0008321529086668078,1.1042776859107823e-06
20,5.32819639541066,-8.878404967339748,458442.49869964144,396220.89753212506,440903.3258919727,0.000831743166541508,1.1020766009792965e-06
21,0.009631758605013137,-3.6108491951085986,340626.4825797027,323314.8252393418,499652.927905993,0.0008318734573702447,1.1050614670609498e-06
22,0.003945168324613381,4.082892839644741,773174.649899077,611019.7609016113,1045497.0326987004,0.0008319174669471067,1.103894611988445e-06
23,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.3994637036808729,6.5516969437125265,864805.4284686409,807753.6706597508,1003633.1182359991,0.0004545292270386856,2.896688129105956e-07
26,0.28924556361198656,6.666543684474327,661644.6053017238,490283.5340593094,681262.2288723027,0.00045478672314310507,2.904086045955493e-07
27,0.03260928193313248,-15.30490090022208,396835.6141395044,276324.4816979055,444595.8538520159,0.00045421471809564614,2.899669712108778e-07
28,2.7444193590642554,3.463408843782872,391884.7641691549,315263.18410590524,341724.4217312842,0.00045483955088227563,2.908507647722606e-07
29,1.2255295540881035,2.845858454590663,1045922.5809625481,1370844.6997433878,1776935.1779835883,0.0004547290896507739,2.903415412438418e-07
30,1.9094614691128766,13.548956639757153,484063.4444369267,636163.3214600476,1122613.568373076,0.0004554982879961009,2.9180169757297096e-07
31,0.0002465730202883363,2.9434696616441367,753446.1554131649,429723.47392302984,788466.022947186,0.00045450485029912955,2.9054881308534974e-07
