,Chi2,Pesaran,Portmanteau1,Portmanteau3,Portmanteau5,MSPE_r,MSPE_sigma
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.535872521748511,8.831984105423567,18534.417864857573,39216.55057058355,84197.57144875394,0.0005395333665374258,4.92564369497941e-07
2,0.20027893572920116,12.30258538020355,32863.890888569615,49826.41604780969,93693.70986063522,0.0005395580607229171,4.937461962841169e-07
3,0.09617888872621919,8.625397993914047,38822.062615012845,58745.434008110286,113385.87288734435,0.0005402956770566591,4.924566990629502e-07
4,1.3593724716633662,13.24184142058436,24776.457213499783,31343.631466712308,67197.06781929352,0.0005398634466614239,4.945680911561792e-07
5,2.0869940437204786,4.087254919365893,38060.731449135536,80917.50615855944,180377.5228762826,0.0005411764352582771,4.958594235121683e-07
6,0.02343984774115997,9.12922155157807,36929.357300046184,68450.35947757041,117908.07069099964,0.0005393621872593508,4.937298354027787e-07
7,0.15720571124758242,28.611242986636675,42180.403311487906,122332.62673445987,219116.26127914523,0.0005405834673245476,4.946664284568889e-07
8,0.16349332326493501,12.018565438103685,59677.448049474064,151863.09720475992,261899.37405940375,0.0005391799110364236,4.917462053111088e-07
9,4.087333081623375,18.59597737920703,81797.27296686938,163503.30095160805,283074.8183311447,0.0005395247536804278,4.943389016593352e-07
10,0.32401235947264195,9.441414245034823,27957.60060067806,70093.79950767773,120558.03018837972,0.0005401895805292181,4.92658760701581e-07
11,5.962197273827044,6.8312643526394,62818.37647591412,145721.20207770373,250577.07649387774,0.0005398516108470712,4.907107137464283e-07
12,0.679616887169727,4.446625693353366,32023.676914640415,30629.52328152875,60819.967861593024,0.0005392531145440974,4.901040771700673e-07
13,2.2136247004523075,15.529181833976468,22298.291849583016,19400.508916187155,47383.38279202415,0.000539953506187087,4.926386414914382e-07
14,3.6100755900415322,3.844343743386635,18007.76491263693,20290.312811903357,31352.393940210524,0.0005391480184388438,4.935910998071583e-07
15,0.0005547892956487568,20.68057706720488,25442.028687406666,47680.247149081435,89074.98867018934,0.0005407813900287601,4.926384220093783e-07
16,1.2082077994128482,16.771178697419458,27081.70011558923,57720.35532096263,112495.74008006908,0.0005405035517747121,4.925574988524917e-07
17,6.631827953675094,-3.7394184235574666,22159.519057941383,35582.25899920366,54495.48433334134,0.0005395113188580284,4.931801643157561e-07
18,0.5920218217122956,11.76909993327803,30828.387672700588,43768.83213500261,70466.90238461427,0.0005400479463057851,4.922675553406381e-07
19,0.0018647084659305436,26.67471989887483,89855.50362129138,231445.3241446341,379040.1716625822,0.0005403712493782792,4.928358432153831e-07
20,5.237966080798897,16.18831930905121,32546.045915317954,94363.37843304384,168655.14751755836,0.0005404722284047745,4.953038706159878e-07
21,2.132610052473821,7.235080136569272,32701.356352447514,79441.68072942251,141833.89875358893,0.0005410421159729277,4.953745417616049e-07
22,0.5563303770255589,6.820032402733824,35191.416431559905,57030.14577704241,96218.00268497094,0.0005393664436281186,4.916153175729315e-07
23,4.055648448516324,8.446723524611693,34668.37320601255,95896.51217066667,164498.59692778016,0.0005409359741035727,4.964111550970377e-07
24,2.718467548678908,33.096862180236634,54191.294206133505,127867.6497413193,234490.92216044944,0.0005397744160083338,4.930704067302365e-07
25,2.679770995307407,22.296689299326594,48916.46033667021,134618.53578110834,229048.57635129272,0.0005406304119929871,4.972528793727963e-07
26,2.7444193590642554,8.454880871159773,60715.25377132769,150591.45763484185,248081.33344355808,0.0005399046798696567,4.950970797538437e-07
27,2.9429876944652062,6.094762962657572,44747.90396758977,66318.03190283844,117487.0112419588,0.0005391901319552508,4.929358044526646e-07
28,0.1166444494101511,14.528632022499306,66890.8199849977,160066.93196063495,311952.126396773,0.0005406055961294305,4.953136900964523e-07
29,0.14202605968608173,11.979562519343311,24070.564515392558,34831.2606876785,65444.249938424255,0.0005396359707985982,4.93735244506225e-07
30,4.444000955470454,18.39059020462499,27799.894402288952,26492.836173301956,38709.21949224845,0.0005387946318447884,4.926783532169015e-07
31,0.20736791006249083,18.617157363000643,32980.521576199426,50865.46626267448,82099.08523832775,0.0005394127874437962,4.916551459036536e-07
32,1.8770525277587282,9.137400031293097,47950.634702434734,112622.13764484943,186814.83730451495,0.0005391877161083952,4.916228065951201e-07
33,3.73040322394224,16.128968974521886,160320.60336108733,431351.61463074025,752676.5219553683,0.0005422122145028299,4.972858283579731e-07
34,2.0418711810077133,2.7281672682820823,63231.76702386417,135906.08830757727,232906.68215724418,0.0005397943849209741,4.924477901459188e-07
35,5.310088689233235,23.198356048397347,39532.5408128485,66217.68017964883,114788.56708342399,0.0005403677510177276,4.957272722840233e-07
36,0.08668582744511824,6.0534813357979305,22502.222445139938,29685.69186474993,53782.081649014006,0.0005395935319802047,4.91779523663193e-07
37,6.194469058938657,28.887180498577266,24190.33466919974,37108.04263493028,57141.76107191603,0.0005403206851658794,4.948117520799492e-07
