,0,1,2,3,4,5,6
0,0.04328897587437105,42.80272428304219,72154.14918606587,61216.178197478665,106649.28774304989,0.0008317830223169025,1.3751513458505518e-10
1,0.18309587837785773,26.573451675928073,203854.2632180476,92308.18796678263,229075.20591584756,0.000832227720665463,1.3451802453425178e-10
2,3.346550674608373,50.69830829768435,156320.27737731644,124308.86794378248,256134.86861884783,0.0008316252475121054,1.4101299815242124e-10
3,6.571309688008076,36.86272426848227,80730.02603030576,94745.35639612407,166455.62638550138,0.0008314923972159238,1.378734666739488e-10
4,1.2693733192581234,41.80769202458685,30659.665343858254,40900.58406943686,66358.41798816466,0.0008313241313210191,1.390518990413753e-10
5,1.78149007158323,56.57691477304463,117640.05449497409,77803.28551896878,173640.00481492913,0.0008313880962805192,1.3215549340724716e-10
6,0.7190069271607887,37.47614874104918,51801.39243019668,29844.277486659306,76671.29135765684,0.0008310865713318879,1.3763149060488868e-10
7,0.00075512987463303,40.36320186796276,115261.93163122813,110346.97741194161,223539.79561265747,0.0008320038157355584,1.3266419093878037e-10
8,0.7391180391280562,43.844278488429225,127989.5710835826,100489.65079425805,205656.449171466,0.0008325279519304103,1.3395336881559915e-10
9,0.03550651492152043,42.910144484052374,51502.2430013538,34046.78035071582,91277.22067106154,0.0008310330259365908,1.385841958091479e-10
10,5.790906078795491,34.50435484933676,151913.09039940813,177156.44203129516,319205.22635953134,0.0008324243888288077,1.3196097687768226e-10
11,0.034042487613558436,31.521344149912768,106536.6821830428,142244.2484606203,238397.4908424533,0.000831724369326471,1.3760632008883253e-10
12,6.135985020689017,26.154734529377038,54319.351828419116,38570.53021332924,77235.66717030125,0.0008313970248579862,1.3612585822156097e-10
13,0.03260928193313248,54.480915457499314,55962.03979670862,63178.31833438474,114752.65299346941,0.0008314301097196855,1.3809514402340932e-10
14,4.024087101919417,45.53171845565264,232623.01371194478,510713.9371132881,855998.5378458904,0.0008321537764788519,1.349524139289557e-10
15,0.3994637036808729,43.56962370667506,74852.62287470001,107964.30884176263,188667.04427841614,0.0008313658624471266,1.3937345277939835e-10
16,0.9099931421878733,34.62620684604867,116609.3677541166,100261.7216328358,216787.38450231496,0.0008320691736904488,1.3649008434931605e-10
17,3.9926490418326543,38.71693827395301,98939.67023290992,131203.39649149953,265200.96703994315,0.0008315168216191089,1.3444588846962157e-10
18,0.21095862967043974,54.75911860792612,153725.07859069546,110727.88574610303,238878.27163290893,0.0008322548778574299,1.3373809292511978e-10
19,0.5274351012105194,25.67173489295315,114503.56598859299,70599.57744178757,167065.84925369723,0.0008318493105805329,1.3859607631770643e-10
20,4.51045238443816,43.789847615750816,70021.97808553366,40975.062513573524,91348.10083265427,0.0008316959373803896,1.3231369848076767e-10
21,6.058437805808336,47.232497612691816,56859.31662202502,36383.366176044336,71762.85346143926,0.0008314503423910191,1.3653009928932467e-10
22,1.1995931545165242,45.94395097540865,82020.08044637913,56028.471451834186,132047.80183452842,0.0008314633425424176,1.35172599545546e-10
23,0.4993103660838811,42.81804328563077,145278.6525161979,71395.29226793002,166751.54380780415,0.0008315660830399556,1.3782821910133282e-10
24,2.392313086092511,50.72265455756222,74624.87535177445,68795.64486086008,125124.6279730592,0.0008313607884305561,1.3875586023479972e-10
25,0.012960494378905677,49.485340928410196,137963.58217933867,286413.1820801899,481775.1018389633,0.0008321162079121508,1.375012765461939e-10
26,2.416662171845984,43.44232626093431,64877.806522372164,65237.70325890757,121915.08210119969,0.0008316785813303564,1.385101715232822e-10
